"","t","Base","Height","Error Count Mean","% Error Count Mean","Correct Count Mean","% Correct Mean","False Positives Count Mean","% False Positives Count Mean","False Negative Count Mean","% False Negatives Count Mean","Error Count SD","% Error Count SD","Correct Count SD","% Correct SD","False Positives Count SD","% False Positives SD","False Negative Count SD","% False Negatives Count SD"
"208",1.57894736842105,6.84526315789474,2.33738274642473,285.05,2.8505,9714.95,97.1495,168.4,1.684,116.65,1.1665,49.4618140855305,0.494618140855305,49.4618140855305,0.494618140855306,63.255871373003,0.63255871373003,48.3172356738038,0.483172356738038
"209",1.73684210526316,6.84526315789474,2.33738274642473,317.7,3.177,9682.3,96.823,173.8,1.738,143.9,1.439,46.5392873082291,0.465392873082291,46.5392873082291,0.465392873082291,62.6196538846358,0.626196538846358,55.6472915120905,0.556472915120905
"210",1.89473684210526,6.84526315789474,2.33738274642473,301,3.01,9699,96.99,173.5,1.735,127.5,1.275,56.0657508738858,0.560657508738858,56.0657508738858,0.560657508738857,53.8540913756303,0.538540913756303,54.5638206719048,0.545638206719048
"211",2.05263157894737,6.84526315789474,2.33738274642473,331.55,3.3155,9668.45,96.6845,198.6,1.986,132.95,1.3295,42.5743621888746,0.425743621888746,42.5743621888746,0.425743621888748,67.3274793355893,0.673274793355894,57.128179975984,0.57128179975984
"212",2.21052631578947,6.84526315789474,2.33738274642473,337.6,3.376,9662.4,96.624,197.45,1.9745,140.15,1.4015,38.0130171610228,0.380130171610228,38.0130171610228,0.380130171610226,64.9538094989128,0.649538094989128,55.4467739083358,0.554467739083358
"213",2.36842105263158,6.84526315789474,2.33738274642473,351.55,3.5155,9648.45,96.4845,219.6,2.196,131.95,1.3195,53.6327423560606,0.536327423560606,53.6327423560606,0.536327423560605,63.4792962518614,0.634792962518614,38.9297275126673,0.389297275126673
"214",0,7.37105263157895,2.17065333809354,248.05,2.4805,9751.95,97.5195,138.65,1.3865,109.4,1.094,33.3963045544673,0.333963045544673,33.3963045544673,0.333963045544675,52.1236131962432,0.521236131962432,48.1132436084527,0.481132436084527
"215",0.157894736842105,7.37105263157895,2.17065333809354,241.35,2.4135,9758.65,97.5865,139,1.39,102.35,1.0235,36.6466412620512,0.366466412620512,36.6466412620512,0.36646641262051,42.6639253505323,0.426639253505323,35.9140421152038,0.359140421152038
"216",0.315789473684211,7.37105263157895,2.17065333809354,254.55,2.5455,9745.45,97.4545,153.25,1.5325,101.3,1.013,40.889420842586,0.40889420842586,40.889420842586,0.40889420842586,56.0665722718608,0.560665722718608,39.2268704897683,0.392268704897683
"217",0.473684210526316,7.37105263157895,2.17065333809354,252.05,2.5205,9747.95,97.4795,134.55,1.3455,117.5,1.175,50.4928082424668,0.504928082424668,50.4928082424668,0.504928082424666,51.4080425819274,0.514080425819274,43.0636004557274,0.430636004557274
